"genus","species","stateProvince","decimalLatitude","decimalLongitude","eventDate"
"Corvus","Corvus brachyrhynchos","Massachusetts","41.630135","-70.81073",2021-03-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-04-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.625076","-70.90296",2021-06-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-06-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.748432","-70.73717",2019-08-30
"Corvus","Corvus ossifragus","Massachusetts","41.96947","-70.75692",2020-05-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2017-05-13
"Corvus","Corvus ossifragus","Massachusetts","41.969433","-70.75688",2021-07-17
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2018-05-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2017-01-07
"Corvus","Corvus ossifragus","Massachusetts","41.633118","-70.88542",2020-10-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2017-10-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2020-10-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2019-05-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2022-06-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2014-04-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.589966","-70.98797",2020-08-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2022-02-21
"Corvus","Corvus ossifragus","Massachusetts","41.736797","-70.77188",2018-06-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-11-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2019-02-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.772606","-71.12056",2021-12-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.66787","-71.02459",2021-11-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2014-11-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.97372","-70.799904",2020-04-12
"Corvus","Corvus corax","Massachusetts","41.52712","-70.985756",2021-05-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.696953","-71.05864",2021-08-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63215","-70.95314",2022-05-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2016-01-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.72744","-70.97255",2018-01-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2021-06-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.652603","-70.91233",2020-05-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.733887","-71.09837",2021-12-12
"Corvus","Corvus ossifragus","Massachusetts","41.945","-70.879",2019-06-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.580013","-70.96875",2022-09-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2016-01-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.646717","-70.87516",2020-05-29
"Corvus","Corvus corax","Massachusetts","41.548855","-70.95455",2020-05-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.652763","-70.777374",2015-04-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2020-12-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52205","-71.00971",2014-10-30
"Corvus","Corvus ossifragus","Massachusetts","41.64224","-71.0495",2022-01-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.969433","-70.75688",2022-04-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.543777","-71.08718",2021-02-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2018-06-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513252","-71.01395",2021-03-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.636635","-70.95729",2016-02-09
"Corvus","Corvus corax","Massachusetts","41.636333","-71.054504",2020-09-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67747","-70.71711",2021-07-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2021-06-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-05-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.80387","-71.12193",2019-11-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2022-09-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.518757","-71.09451",2016-12-30
"Corvus","Corvus ossifragus","Massachusetts","41.64112","-70.84729",2020-04-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2020-08-30
"Corvus","Corvus corax","Massachusetts","41.811756","-71.10631",2021-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.660587","-70.91269",2021-01-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79682","-71.12055",2019-05-05
"Corvus","Corvus ossifragus","Massachusetts","41.969433","-70.75688",2022-05-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-07-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2021-03-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.604195","-71.11547",2020-05-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.65395","-70.76895",2022-12-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.630135","-70.81073",2021-06-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2017-11-08
"Corvus","Corvus ossifragus","Massachusetts","41.530396","-71.12002",2020-06-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2022-09-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.856564","-70.94804",2022-01-02
"Corvus","Corvus ossifragus","Massachusetts","41.630135","-70.81073",2021-07-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-09-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.785393","-70.86113",2014-11-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.845917","-70.949524",2022-05-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2015-04-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.65362","-70.78457",2021-02-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.661648","-70.77249",2020-12-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59689","-70.85543",2017-12-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.696648","-71.092155",2015-05-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.69928","-70.76929",2014-12-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.580994","-70.96917",2020-12-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6841","-70.919945",2022-04-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693356","-70.78565",2014-10-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.9529","-70.81448",2016-02-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2017-05-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-08-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2022-07-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.700703","-71.05138",2021-01-31
"Corvus","Corvus ossifragus","Massachusetts","41.830276","-71.11486",2017-01-01
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2022-05-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2018-05-16
"Corvus","Corvus corax","Massachusetts","41.532127","-71.005905",2021-10-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.517803","-71.09691",2020-11-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.54701","-70.989655",2021-05-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2020-11-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2021-02-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6862","-71.095345",2019-08-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2016-08-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513252","-71.01395",2020-07-23
"Corvus","Corvus ossifragus","Massachusetts","41.650444","-70.82825",2018-05-02
"Corvus","Corvus ossifragus","Massachusetts","41.556942","-71.12017",2019-05-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-02-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67072","-70.777596",2022-09-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2019-02-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-08-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.830276","-71.11486",2017-03-18
"Corvus","Corvus corax","Massachusetts","41.710354","-71.06438",2016-12-08
"Corvus","Corvus ossifragus","Massachusetts","41.94632","-70.890656",2020-07-23
"Corvus","Corvus ossifragus","Massachusetts","41.908443","-70.910065",2017-07-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2017-09-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.865612","-70.774796",2021-05-09
"Corvus","Corvus ossifragus","Massachusetts","41.657917","-70.91945",2021-09-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.575478","-70.97729",2022-05-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.817627","-70.90792",2017-01-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2022-08-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2017-10-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.73627","-71.09871",2020-05-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.864662","-70.967514",2020-12-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2020-09-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.72135","-71.12016",2018-10-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-07-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-06-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-02-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.73889","-71.07768",2020-06-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2017-01-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2021-01-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.817627","-70.90792",2017-11-24
"Corvus","Corvus corax","Massachusetts","41.932076","-70.8304",2022-09-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.570637","-71.0176",2020-11-09
"Corvus","Corvus ossifragus","Massachusetts","41.891212","-70.732994",2014-05-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.507034","-71.10111",2021-01-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.708485","-71.08687",2017-10-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.835423","-71.11244",2014-03-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.835133","-70.91006",2021-04-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-04-17
"Corvus","Corvus ossifragus","Massachusetts","41.516533","-71.110855",2022-11-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.630135","-70.81073",2021-06-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2022-04-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.817627","-70.90792",2019-01-04
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2015-05-24
"Corvus","Corvus ossifragus","Massachusetts","41.604195","-71.11547",2020-06-01
"Corvus","Corvus corax","Massachusetts","41.770283","-70.74849",2019-03-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.523605","-71.01936",2020-11-14
"Corvus","Corvus corax","Massachusetts","41.523605","-71.01936",2020-11-14
"Corvus","Corvus ossifragus","Massachusetts","41.727722","-71.08804",2022-05-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693356","-70.78565",2014-04-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2020-10-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-10-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2018-04-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67184","-70.911",2020-11-22
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2022-03-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.66787","-71.02459",2022-04-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.72135","-71.12016",2018-04-05
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2016-04-21
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2016-03-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2016-04-06
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2021-03-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67215","-70.90887",2018-05-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.652603","-70.91233",2022-05-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.539196","-70.94471",2020-03-30
"Corvus","Corvus ossifragus","Massachusetts","41.513252","-71.01395",2021-04-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2017-11-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2021-05-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.93427","-71.09814",2022-04-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.53555","-70.95566",2021-02-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.952614","-70.948074",2020-10-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2020-03-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2022-01-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2014-02-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.604195","-71.11547",2020-06-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.951015","-70.798874",2019-06-14
"Corvus","Corvus corax","Massachusetts","41.590515","-70.978035",2020-04-19
"Corvus","Corvus ossifragus","Massachusetts","41.67804","-70.91606",2022-07-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.759396","-70.715195",2018-09-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.817627","-70.90792",2019-01-04
"Corvus","Corvus corax","Massachusetts","41.929054","-70.817696",2022-10-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2020-09-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.68655","-71.09761",2022-05-04
"Corvus","Corvus ossifragus","Massachusetts","41.591698","-70.97949",2018-04-25
"Corvus","Corvus corax","Massachusetts","41.929054","-70.817696",2020-05-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.856564","-70.94804",2022-04-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.584377","-70.9511",2021-04-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693874","-70.7565",2020-01-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.53987","-70.97799",2020-10-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63683","-70.84972",2020-11-28
"Corvus","Corvus ossifragus","Massachusetts","41.94187","-71.108665",2017-03-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513252","-71.01395",2021-06-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2017-11-05
"Corvus","Corvus ossifragus","Massachusetts","41.945","-70.879",2021-04-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513252","-71.01395",2021-05-07
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2021-01-01
"Corvus","Corvus ossifragus","Massachusetts","41.580013","-70.96875",2020-04-09
"Corvus","Corvus ossifragus","Massachusetts","41.696953","-71.05864",2022-03-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.580994","-70.96917",2022-09-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.641933","-70.990364",2021-10-17
"Corvus","Corvus ossifragus","Massachusetts","41.693874","-70.7565",2022-03-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2022-01-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.910645","-70.72947",2014-05-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79682","-71.12055",2021-12-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2018-02-13
"Corvus","Corvus ossifragus","Massachusetts","41.652603","-70.91233",2021-03-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2021-03-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-03-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52205","-71.00971",2014-09-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-06-15
"Corvus","Corvus ossifragus","Massachusetts","41.76516","-70.750305",2017-05-24
"Corvus","Corvus corax","Massachusetts","41.929054","-70.817696",2022-04-24
"Corvus","Corvus corax","Massachusetts","41.73627","-71.09871",2018-04-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.93427","-71.09814",2022-05-15
"Corvus","Corvus corax","Massachusetts","41.769653","-71.125145",2021-12-21
"Corvus","Corvus ossifragus","Massachusetts","41.69928","-70.76929",2020-05-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2019-09-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.552914","-71.004295",2020-09-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.625076","-70.90296",2018-01-21
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2020-04-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2021-10-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.751","-71.031",2020-09-07
"Corvus","Corvus ossifragus","Massachusetts","41.789234","-71.12523",2021-08-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-03-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6409","-70.87015",2020-02-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.68655","-71.09761",2022-11-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.54331","-71.10293",2020-07-05
"Corvus","Corvus ossifragus","Massachusetts","41.652603","-70.91233",2019-05-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2019-03-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.87792","-70.75881",2016-08-02
