STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/19/14,3.8,",,W",0,",,W",37,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/20/14,3.58,",,W",0.03,",,W",36,",,W",24,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/21/14,3.13,",,W",0.09,",,W",36,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/22/14,2.68,",,W",0.01,",,W",47,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/23/14,5.59,",,W",0.26,",,W",48,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/24/14,4.47,",,W",0.63,",,W",66,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/25/14,9.4,",,W",0.21,",,W",64,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/26/14,4.92,",,W",0,",,W",51,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/27/14,3.13,",,W",0,",,W",54,",,W",26,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/28/14,7.16,",,W",0.06,",,W",53,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/29/14,4.47,",,W",0,",,W",44,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/30/14,3.36,",,W",0,",,W",31,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",12/31/14,2.68,",,W",0,",,W",31,",,W",9,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/1/15,8.05,",,W",0,",,W",37,",,W",14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/2/15,8.05,",,W",0,",,W",43,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/3/15,3.58,",,W",0.54,",,W",38,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/4/15,6.04,",,W",0.44,",,W",55,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/5/15,13.42,",,W",0,",,W",51,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/8/15,7.16,",,W",0,",,W",22,",,W",0,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/10/15,3.8,",,W",0,",,W",25,",,W",3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/11/15,3.13,",,W",0,",,W",36,",,W",3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/12/15,4.47,",,W",0.38,",,W",41,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/13/15,7.83,",,W",0,",,W",36,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/15/15,5.82,",,W",0.04,",,W",30,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/16/15,8.5,",,W",0,",,W",40,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/17/15,4.25,",,W",0,",,W",25,",,W",5,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/18/15,8.28,",,W",0.22,",,W",55,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/19/15,7.61,",,W",0,",,W",45,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/20/15,7.61,",,W",0,",,W",39,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/21/15,1.57,",,W",0,",,W",35,",,W",13,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/23/15,5.82,",,W",0,",,W",38,",,W",20,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/24/15,6.71,",,W",0.76,",,W",36,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/25/15,8.5,",,W",0,",,W",39,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/26/15,8.5,",,W",0.27,",,W",31,",,W",16,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/27/15,15.43,",,W",0.33,",,W",29,",,W",15,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",1/30/15,6.49,",,W",0.06,",,W",35,",,W",22,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/2/15,9.17,",,W",0.75,",,W",34,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/3/15,6.26,",,W",0,",,W",25,",,W",-3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/4/15,5.14,",,W",0,",,W",40,",,W",-6,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/5/15,9.4,",,W",0.01,",,W",39,",,W",10,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/7/15,4.03,",,W",0.02,",,W",29,",,W",15,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/8/15,4.47,",,W",0.25,",,W",36,",,W",18,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/9/15,8.95,",,W",0.4,",,W",32,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/10/15,8.5,",,W",0.01,",,W",31,",,W",18,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/14/15,4.25,",,W",0.29,",,W",29,",,W",-14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/15/15,14.32,",,W",0.27,",,W",24,",,W",0,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/16/15,11.86,",,W",0,",,W",21,",,W",-3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/17/15,3.58,",,W",0.02,",,W",23,",,W",9,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/19/15,7.83,",,W",0.07,",,W",29,",,W",9,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/20/15,10.74,",,W",0,",,W",19,",,W",-2,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/21/15,5.37,",,W",0.23,",,W",38,",,W",-16,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/22/15,1.34,",,W",0.37,",,W",40,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/25/15,6.04,",,W",0.09,",,W",36,",,W",3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/26/15,6.04,",,W",0.02,",,W",25,",,W",14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2/27/15,2.24,",,W",0,",,W",30,",,W",-3,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/1/15,2.68,",,W",0.35,",,W",31,",,W",-6,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/3/15,6.26,",,W",0.31,",,W",37,",,W",1,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/4/15,7.16,",,W",0.14,",,W",45,",,W",37,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/5/15,4.03,",,W",0.5,",,W",38,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/6/15,4.7,",,W",0,",,W",25,",,W",-2,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/9/15,5.82,",,W",0,",,W",50,",,W",14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/10/15,3.58,",,W",0.22,",,W",51,",,W",18,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/11/15,6.93,",,W",0.07,",,W",59,",,W",37,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/12/15,10.96,",,W",0,",,W",41,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/13/15,5.82,",,W",0,",,W",41,",,W",21,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/14/15,3.58,",,W",1.12,",,W",46,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/15/15,9.4,",,W",0.08,",,W",45,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/16/15,5.82,",,W",0,",,W",46,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/17/15,8.72,",,W",0.2,",,W",52,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/18/15,14.99,",,W",0,",,W",33,",,W",22,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/19/15,9.4,",,W",0,",,W",35,",,W",18,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/20/15,1.57,",,W",0.05,",,W",34,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/21/15,3.36,",,W",0.07,",,W",41,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/22/15,12.08,",,W",0,",,W",39,",,W",21,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/23/15,7.38,",,W",0,",,W",33,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/24/15,2.46,",,W",0,",,W",40,",,W",15,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/25/15,4.92,",,W",0.02,",,W",48,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/26/15,8.5,",,W",0.87,",,W",54,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/27/15,3.58,",,W",0.23,",,W",45,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/28/15,4.92,",,W",0.23,",,W",37,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",3/31/15,7.16,",,W",0,",,W",51,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/2/15,9.4,",,W",0.01,",,W",58,",,W",20,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/3/15,6.26,",,W",0.28,",,W",56,",,W",48,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/4/15,11.18,",,W",0.01,",,W",55,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/5/15,7.83,",,W",0.1,",,W",52,",,W",27,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/6/15,3.36,",,W",0,",,W",56,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/7/15,4.03,",,W",0.33,",,W",43,",,W",38,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/8/15,6.93,",,W",0.14,",,W",47,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/9/15,6.93,",,W",0.15,",,W",41,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/10/15,5.14,",,W",0.12,",,W",54,",,W",38,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/11/15,10.29,",,W",0,",,W",60,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/12/15,5.59,",,W",0,",,W",66,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/13/15,6.93,",,W",0,",,W",68,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/14/15,6.49,",,W",0.01,",,W",68,",,W",45,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/15/15,5.14,",,W",0,",,W",70,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/16/15,4.7,",,W",0,",,W",63,",,W",28,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/17/15,6.04,",,W",0.19,",,W",65,",,W",47,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/18/15,2.91,",,W",0,",,W",75,",,W",37,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/19/15,4.92,",,W",0,",,W",58,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/20/15,10.96,",,W",0.5,",,W",57,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/21/15,6.26,",,W",0.56,",,W",73,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/22/15,8.5,",,W",0.09,",,W",68,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/24/15,9.17,",,W",0,",,W",53,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/25/15,6.04,",,W",0,",,W",60,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/26/15,2.46,",,W",0,",,W",57,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/27/15,6.49,",,W",0.12,",,W",60,",,W",37,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",4/28/15,8.95,",,W",0.07,",,W",65,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/1/15,5.37,",,W",0,",,W",57,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/2/15,3.36,",,W",0,",,W",65,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/3/15,5.59,",,W",0,",,W",71,",,W",38,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/4/15,8.28,",,W",0,",,W",80,",,W",45,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/6/15,3.13,",,W",0,",,W",74,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/7/15,4.92,",,W",0,",,W",83,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/8/15,4.7,",,W",0,",,W",80,",,W",47,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/9/15,4.92,",,W",0,",,W",77,",,W",47,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/10/15,8.5,",,W",0,",,W",84,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/12/15,7.16,",,W",0.19,",,W",84,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/13/15,6.93,",,W",0,",,W",70,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/14/15,3.36,",,W",0,",,W",72,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/15/15,3.8,",,W",0,",,W",73,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/17/15,3.13,",,W",0.01,",,W",84,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/18/15,6.04,",,W",0,",,W",70,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/19/15,5.59,",,W",0.21,",,W",64,",,W",51,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/20/15,6.49,",,W",0,",,W",68,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/21/15,5.82,",,W",0,",,W",68,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/22/15,8.05,",,W",0.04,",,W",76,",,W",51,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/23/15,6.93,",,W",0,",,W",65,",,W",44,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/24/15,8.05,",,W",0,",,W",80,",,W",48,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/25/15,7.38,",,W",0,",,W",81,",,W",48,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/26/15,9.84,",,W",0,",,W",82,",,W",62,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/27/15,10.07,",,W",0,",,W",77,",,W",63,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/28/15,8.05,",,W",0,",,W",81,",,W",56,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/29/15,2.91,",,W",0,",,W",83,",,W",51,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/30/15,9.62,",,W",0,",,W",83,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",5/31/15,7.16,",,W",1.94,",,W",80,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/1/15,6.93,",,W",0.42,",,W",53,",,W",48,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/2/15,5.82,",,W",0.45,",,W",51,",,W",47,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/3/15,2.46,",,W",0,",,W",61,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/4/15,4.25,",,W",0,",,W",68,",,W",38,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/6/15,4.7,",,W",0.03,",,W",71,",,W",45,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/10/15,5.82,",,W",0,",,W",83,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/11/15,6.93,",,W",0,",,W",86,",,W",63,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/12/15,4.47,",,W",0,",,W",88,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/13/15,4.7,",,W",0,",,W",84,",,W",58,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/14/15,3.8,",,W",0,",,W",80,",,W",56,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/15/15,4.25,",,W",0.51,",,W",62,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/16/15,2.91,",,W",0.01,",,W",77,",,W",59,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/17/15,5.14,",,W",0,",,W",72,",,W",49,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/18/15,4.47,",,W",0,",,W",76,",,W",44,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/20/15,5.82,",,W",0.03,",,W",77,",,W",51,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/21/15,5.37,",,W",1.15,",,W",81,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/22/15,3.58,",,W",0,",,W",88,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/23/15,7.16,",,W",0.03,",,W",83,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/24/15,4.47,",,W",0,",,W",85,",,W",58,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/25/15,3.8,",,W",0,",,W",84,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/26/15,4.03,",,W",0.06,",,W",75,",,W",48,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/27/15,4.03,",,W",0.21,",,W",75,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/28/15,7.38,",,W",0.72,",,W",66,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/29/15,4.03,",,W",0,",,W",74,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",6/30/15,4.7,",,W",0,",,W",83,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/1/15,7.61,",,W",0.6,",,W",80,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/2/15,3.13,",,W",0,",,W",82,",,W",56,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/3/15,3.58,",,W",0,",,W",82,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/5/15,3.36,",,W",0,",,W",86,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/6/15,4.25,",,W",0,",,W",87,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/7/15,6.93,",,W",0.01,",,W",85,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/8/15,4.92,",,W",1.16,",,W",90,",,W",71,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/10/15,4.03,",,W",0.32,",,W",83,",,W",59,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/11/15,2.68,",,W",0,",,W",89,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/12/15,4.7,",,W",0,",,W",89,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/13/15,2.91,",,W",0,",,W",86,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/14/15,5.37,",,W",0.33,",,W",83,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/15/15,3.8,",,W",0.07,",,W",87,",,W",68,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/16/15,4.47,",,W",0,",,W",76,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/17/15,3.58,",,W",0,",,W",81,",,W",49,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/18/15,7.38,",,W",0.02,",,W",80,",,W",67,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/19/15,5.59,",,W",0,",,W",90,",,W",73,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/20/15,4.25,",,W",0,",,W",94,",,W",69,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/22/15,5.14,",,W",0,",,W",85,",,W",59,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/24/15,2.46,",,W",0.01,",,W",82,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/25/15,2.91,",,W",0,",,W",74,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/27/15,5.82,",,W",0.52,",,W",81,",,W",68,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/28/15,2.46,",,W",0.14,",,W",88,",,W",64,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/29/15,3.58,",,W",0,",,W",91,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/30/15,7.16,",,W",0.04,",,W",87,",,W",73,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",7/31/15,4.03,",,W",0,",,W",89,",,W",58,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/1/15,3.8,",,W",0.02,",,W",89,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/2/15,4.7,",,W",0,",,W",87,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",8/3/15,8.5,",,W",0,",,W",88,",,W",62,",,W",,,,,,,,
